상호명,시군구명,위도,경도,is_starbucks,projected_cluster
파스쿠치마곡,강서구,37.56661647,126.8384323,0,2
메가엠지씨커피잠실,송파구,37.50589072,127.0810125,0,4
더벤티,동작구,37.49989641,126.9289233,0,2
쓰리어클락,서대문구,37.5707714,126.9328292,0,4
텐퍼센트커피방화역점,강서구,37.57819322,126.8133091,0,2
이디야커피한성대점,성북구,37.58618808,127.01002,0,2
컴포즈커피은평,은평구,37.59908853,126.9169729,0,2
커피데스크영동대교북단점,광진구,37.53780677,127.0619252,0,4
빽다방빨래골,강북구,37.62975002,127.0177292,0,2
공차강변테크노마트,광진구,37.53572094,127.0956968,0,2
언뎁트,용산구,37.54623603,126.9766439,0,2
행복플러스가게,서대문구,37.57293553,126.9555578,0,2
차오르다,강서구,37.55940976,126.8393533,0,1
아마렐로,강동구,37.52986769,127.1215406,0,2
커푸,중구,37.5679794,126.9983474,0,1
코지휴,강동구,37.55070931,127.1712091,0,4
마중MAJUNG436,도봉구,37.66419271,127.0276885,0,4
메가엠지씨커피구수동,마포구,37.54573211,126.9317993,0,2
디엔디,양천구,37.51500568,126.8582591,0,4
달리는커피,서대문구,37.57823161,126.918479,0,4
디저트39신,용산구,37.5288173,126.9666597,0,1
유커피아,광진구,37.55222884,127.0937035,0,2
더오오더오프닝오브,중구,37.56640158,126.9840176,0,3
올시즌스커피,동작구,37.50432084,126.9470032,0,2
씨트,종로구,37.57249339,126.9990718,0,1
앤드,영등포구,37.51918788,126.9305339,0,0
우지커피도봉점,도봉구,37.68316986,127.0479089,0,2
다이아빈,마포구,37.58209084,126.8889827,0,4
코어커피스탠드,강남구,37.49173236,127.0318538,0,0
브루인커피,금천구,37.47998772,126.8781219,0,1
커피후,서초구,37.51544126,127.0141957,0,2
메가엠지씨커피선유도비즈,영등포구,37.53695627,126.8948427,0,2
백억커피마포,마포구,37.54636775,126.9409759,0,2
나나커피,중랑구,37.58888261,127.0920624,0,2
슈퍼브커피로스터스,강서구,37.56054376,126.8384341,0,1
베어프레소,송파구,37.4891749,127.1248442,0,2
고단새,중구,37.56480784,127.0036673,0,1
메가후르츠송파풍납점,송파구,37.53352175,127.1165797,0,4
꼬레소레하우스,마포구,37.55277732,126.9048812,0,4
512디저트,성동구,37.56782358,127.0250607,0,4
달꽃크레페,마포구,37.55437671,126.9236657,0,3
퐁치커피익스프레스,강서구,37.55478612,126.8382315,0,2
카페이레,강북구,37.61697199,127.0281581,0,2
더벤티돌곶이역점,성북구,37.61089816,127.0565267,0,2
마그마,용산구,37.54466983,126.9865004,0,4
커스텀커피,강서구,37.56931019,126.8255902,0,2
빽다방상봉이지,중랑구,37.59652644,127.087565,0,2
사브로소,영등포구,37.51516363,126.9087974,0,1
시시잼,마포구,37.56302155,126.9166733,0,4
레인웨이커피,강동구,37.53159559,127.1318276,0,2
복자,서초구,37.50916928,127.0208563,0,1
필요의방,중구,37.5665288,126.9993435,0,1
특별한호두와플,광진구,37.5459093,127.0732251,0,1
데이넌daynone,송파구,37.50826736,127.1062707,0,1
메가엠지씨커피래미안대치,강남구,37.49316345,127.0591631,0,2
말레,강남구,37.51846336,127.0380301,0,1
테라커피,마포구,37.55039049,126.9179888,0,3
우지커피문정테라,송파구,37.48465592,127.1209246,0,1
카페뉴욕,관악구,37.47188935,126.9383214,0,2
메가엠지씨커피송파파인타운점,송파구,37.47715271,127.1274132,0,2
스탑,용산구,37.53062396,126.9965833,0,2
메가엠지씨커피,강서구,37.565171,126.811508,0,2
뜰안,종로구,37.57367322,126.9894157,0,3
빽다방명일역점,강동구,37.5505101,127.1450334,0,2
커피패밀리,양천구,37.51919383,126.836193,0,4
카펫,마포구,37.55675371,126.9086788,0,1
스페이스코르,양천구,37.53871972,126.8657046,0,4
우나코르다,성북구,37.60758952,127.0605787,0,2
진미탕후루,구로구,37.4840008,126.8910275,0,1
잔존커피,마포구,37.54944484,126.9185557,0,3
매머드익스프레스구로,구로구,37.49006421,126.8906229,0,4
봉명동내커피강동,강동구,37.54122778,127.1392446,0,2
치카메이드카페,마포구,37.55210455,126.9211556,0,3
메가엠지씨커피송리단길점,송파구,37.51102333,127.1074962,0,1
삼각산커피,강북구,37.61949699,127.0162883,0,2
메가엠지씨커피종로경희궁의아침점,종로구,37.57260726,126.9722322,0,1
컴포즈커피대치학원가,강남구,37.49772266,127.0589405,0,4
메가엠지씨커피신월,양천구,37.51703437,126.8383356,0,4
커피일루,강남구,37.4965066,127.0356894,0,0
구테이블,종로구,37.60852537,126.957326,0,4
쌀로상회,강동구,37.55894351,127.1521347,0,2
메머드익스프레스신촌더피플점,마포구,37.55625614,126.9324574,0,1
루리커피,중구,37.55881547,126.9862035,0,1
커피베이행당점,성동구,37.55822529,127.0354812,0,1
폴라커피,마포구,37.57943416,126.8903225,0,1
토터스,용산구,37.54530949,126.9860589,0,4
빽다방영등포도림점,영등포구,37.51129002,126.8986112,0,4
스트렝스,강북구,37.63292111,127.0201091,0,2
엠와이씨커피,관악구,37.47983258,126.9495643,0,1
매머드익스프레스신내SK,중랑구,37.61311961,127.1124452,0,4
모찌이야기강남,서초구,37.50393626,127.0024089,0,1
버터커피하우스,영등포구,37.52555007,126.9182083,0,0
빽다방대치,강남구,37.50229988,127.0587179,0,1
지누스,은평구,37.62586739,126.9190954,0,4
빽다방송정역점,강서구,37.5617355,126.8098189,0,2
컴포즈커피강서세무서점,강서구,37.56227276,126.8191665,0,4
컴포즈커피,구로구,37.48582497,126.8858576,0,2
힐우드,동작구,37.50851955,126.9470794,0,4
라프레서촌점,종로구,37.5807872,126.9679611,0,4
컴포즈커피,도봉구,37.64899112,127.0352637,0,2
백억커피,마포구,37.57905063,126.8946024,0,1
나이스카페인클럽,마포구,37.58010866,126.8889856,0,4
엠커피,마포구,37.54761867,126.9587526,0,4
읍천리382개화산점,강서구,37.57135469,126.8077003,0,2
카페순두,구로구,37.50668361,126.8862217,0,1
케이스타라운지,마포구,37.55635777,126.9219321,0,3
카페공오일,양천구,37.5157679,126.8628161,0,2
컴포즈커피종로YMCA점,종로구,37.57058237,126.9853071,0,3
페어필드커피,관악구,37.47711764,126.9668296,0,2
시아북카페아이파크몰,구로구,37.49905702,126.8575315,0,4
르프레임,용산구,37.52579742,126.9616381,0,4
타미하우스,서초구,37.48339163,127.0200011,0,2
카페지니,강동구,37.54250491,127.1411706,0,2
머머,송파구,37.50447246,127.0977718,0,2
포뮬라커피컴퍼니,용산구,37.53213758,126.9949767,0,2
커피무카24,관악구,37.48312657,126.9255133,0,1
메가엠지씨커피,노원구,37.62072692,127.0586184,0,2
우이동힐링카페,강북구,37.66561007,127.0099853,0,2
빽다방퍼블릭,금천구,37.47669893,126.8870812,0,1
메가엠지씨커피용산리첸시아점,용산구,37.53796281,126.9679455,0,2
레이블보드게임카페,관악구,37.48317348,126.9285321,0,1
크렘크렘,마포구,37.55495981,126.907504,0,1
스프링스톤,성북구,37.58029434,127.0198119,0,2
카페초가오,영등포구,37.52899398,126.8977501,0,2
릭,강서구,37.54848894,126.832338,0,2
스탠딩커피,용산구,37.52056863,126.9931901,0,4
올리브,마포구,37.54494192,126.9366431,0,2
하이오문정SK,송파구,37.48684582,127.1204871,0,1
아웃캐스트,노원구,37.65671024,127.0625451,0,1
에이레네,도봉구,37.66420185,127.0270878,0,4
매머드익스프레스당산하늘점,영등포구,37.52606612,126.9092593,0,4
카페아이엠티,종로구,37.57825899,126.9865622,0,1
하이브커피,강동구,37.55396917,127.130226,0,2
그녀의커피잔,금천구,37.45431621,126.9058198,0,4
신산커피하우스NC강서,강서구,37.55993389,126.8404953,0,1
카페국빛,마포구,37.54481438,126.9340746,0,2
포레문,강동구,37.53397235,127.1335062,0,2
메가엠지씨커피송파역점,송파구,37.49761177,127.1025351,0,4
가비,강동구,37.56146647,127.152004,0,4
덤브다이버,성북구,37.60256794,127.0118001,0,2
동네카페,관악구,37.4898532,126.9529837,0,4
커피붕붕커피볶는집디자인플라자점,중구,37.56801494,127.0109117,0,1
투썸플레이스대치,강남구,37.50152444,127.0598709,0,4
컴포즈커피하계타운점,노원구,37.64067741,127.0702476,0,4
요봄,용산구,37.53453431,126.9970583,0,2
브링아웃커피,도봉구,37.63980069,127.0365396,0,4
스트릿1988,광진구,37.56479818,127.0809291,0,2
메가엠지씨커피이태원퀴논길점,용산구,37.5338133,126.9923064,0,2
이공커피,양천구,37.53374451,126.8358444,0,4
리해피,은평구,37.62311925,126.9189058,0,2
메가엠지씨커피구로대륭포스트8차점,구로구,37.48107559,126.894401,0,1
빽다방양평중흥S클래스점,영등포구,37.52358632,126.8861056,0,2
샐러디서울대,관악구,37.47887854,126.9520296,0,1
코프커피,송파구,37.50337706,127.1136376,0,2
썸띵포레스트,마포구,37.55609249,126.9042658,0,1
컴포즈커피서울강,양천구,37.52169683,126.841493,0,4
모을,마포구,37.55434689,126.9071879,0,1
먹어유,관악구,37.48539219,126.9504764,0,4
해밀,강동구,37.53746879,127.1407764,0,1
커피앤샵,관악구,37.4730701,126.9603085,0,4
스트릿팬케이크,송파구,37.48884413,127.1223561,0,1
메가엠지씨커피중곡역점,광진구,37.56509367,127.083578,0,2
카페포-옹,마포구,37.56669891,126.9185256,0,2
크레이지빙수,성북구,37.58936695,127.0220222,0,4
라운지클라리멘토,마포구,37.55238084,126.9167644,0,3
요피,동작구,37.49762659,126.9301128,0,2
루나,양천구,37.521316,126.8397065,0,4
카페295,마포구,37.5763232,126.8975269,0,2
피앤피,강남구,37.52294646,127.0486434,0,4
파란나무,관악구,37.48198128,126.9110312,0,4
뉘앙스서울,중구,37.56324802,127.016559,0,2
메가엠지씨커피성내동농협교차로점,강동구,37.53001915,127.1315533,0,2
하이앤드커피로스터스,양천구,37.51500542,126.8580442,0,4
성산커피클럽,마포구,37.56045311,126.9158274,0,4
메가엠지씨커피서울은천초점,관악구,37.48663292,126.9444829,0,4
놀터723,중랑구,37.59137311,127.0985647,0,4
스파츠,성북구,37.59070076,127.020143,0,1
디에타,성북구,37.59093544,127.0174596,0,1
컴포즈커피동대입구역점,중구,37.56040191,127.0053082,0,2
반포다방,서초구,37.50223275,126.987752,0,2
커피인류가락,송파구,37.49466563,127.1298629,0,2
설빙명동,중구,37.56293298,126.9858066,0,3
달굼카페,광진구,37.56643526,127.0848246,0,2
제주스홈플러스상암,마포구,37.56828611,126.8972776,0,2
24시무인셀프카페원효로점,용산구,37.53385706,126.950071,0,4
하워드커피,서초구,37.50123074,127.0244391,0,3
더로스팅포레,동대문구,37.60238484,127.0712647,0,2
우모에,용산구,37.54446039,126.9734761,0,2
메가엠지씨커피불광,은평구,37.6087989,126.927121,0,2
온더카페,강북구,37.63478472,127.0272244,0,1
콘센트커피ConcentCoffee,영등포구,37.51193379,126.9151919,0,4
시얏,마포구,37.54762801,126.9597032,0,4
엠에스피커피,성북구,37.58186177,127.0215332,0,2
비포어커피로스터스,구로구,37.48636273,126.8924261,0,1
달콤테이블,성동구,37.54108372,127.0145852,0,2
빽다방강남을지,강남구,37.51927628,127.0311642,0,4
카페클래스,중랑구,37.61200503,127.075102,0,2
쉼;스토어카페,송파구,37.49072226,127.1428484,0,2
애플망고,성북구,37.59008042,127.0093638,0,2
메가엠지씨커피서울중랑우체국점,중랑구,37.59607915,127.0831257,0,2
카페아이엠티청계천,중구,37.56748283,126.9843909,0,3
오스카,마포구,37.55720475,126.9219878,0,3
메가엠지씨커피신림,관악구,37.48065015,126.9276978,0,1
커피스피릿,노원구,37.62330111,127.0786363,0,4
아이갓에브리씽고덕별관점,강동구,37.55700003,127.1569747,0,2
메가엠지씨커피마곡GMG,강서구,37.56040434,126.8290064,0,1
알파카네,서초구,37.48182451,126.9842165,0,2
나귀와플라타너스,동작구,37.50785812,126.9606859,0,2
탐앤탐스시립대로미디어점,동대문구,37.57629481,127.0480894,0,2
그린트리,관악구,37.4747485,126.9687299,0,4
텐퍼센트커피,강남구,37.50477953,127.0547841,0,1
이공커피내,강서구,37.55253957,126.8360069,0,2
코멜리,중구,37.55748129,126.9811335,0,1
담다,성북구,37.58471042,127.0104047,0,4
라온까페,용산구,37.54376653,126.9730463,0,2
베스트빈커피,중랑구,37.598388,127.0797764,0,2
그린룸GRINROOM,성동구,37.54968977,127.0445642,0,2
에프씨씨,광진구,37.55718305,127.0833881,0,2
컴포즈커피서강대점,마포구,37.5534478,126.937496,0,1
매머드익스프레스장안현대홈타운점,동대문구,37.57105494,127.0751062,0,4
케빈의커피연구소,강동구,37.55219716,127.1432373,0,2
투썸플레이스정릉,성북구,37.60366711,127.012174,0,2
창강애드을지로브루클린커피을지로,중구,37.566879,126.9832478,0,3
카페차이이마트묵동점,중랑구,37.61383244,127.0775617,0,2
피그건카페,송파구,37.50631662,127.0900948,0,2
보니또커피논현,강남구,37.51042102,127.0242837,0,1
메가엠지씨커피미아수유,강북구,37.63015441,127.0237335,0,2
플러스82,송파구,37.47862061,127.1437637,0,4
더벤티중계은행,노원구,37.65115141,127.0773398,0,4
티라노,은평구,37.62398469,126.9196298,0,4
다밍,마포구,37.55003029,126.9182721,0,3
빽다방잠실대교북단점,광진구,37.53237685,127.085759,0,4
하루시작,중랑구,37.59667015,127.0881654,0,1
올라운드커피,마포구,37.55210907,126.9147051,0,1
김빙수,관악구,37.47506076,126.9380362,0,2
커피트리,노원구,37.66207261,127.0753338,0,2
704호,광진구,37.53863556,127.0774158,0,4
에이유,송파구,37.50246822,127.1124148,0,2
무휼,양천구,37.54039691,126.875127,0,4
파트타임커피서플라이,성동구,37.54564149,127.0514419,0,1
내작,양천구,37.52492405,126.8568828,0,2
사사커피LAB,구로구,37.50637596,126.884865,0,2
메가후르츠,종로구,37.57805252,127.001766,0,2
카페락온여의도,영등포구,37.5211162,126.9308375,0,0
고개반상,용산구,37.53962461,126.9903823,0,4
블라인디드바이커피비비씨,노원구,37.65598149,127.0605386,0,1
매머드익스프레스매헌역점,서초구,37.46932126,127.0415321,0,2
메가엠지씨커피이대역,마포구,37.55644294,126.9451894,0,1
프레오커피,관악구,37.48840902,126.9158856,0,2
빽다방구로,구로구,37.49396094,126.8857322,0,4
메가엠지씨커피청구역점,중구,37.55789657,127.0126871,0,2
메가엠지씨커피목동신트리공원점,양천구,37.51327241,126.8555025,0,4
카페하인나,중랑구,37.59191508,127.0716624,0,4
컴포즈커피신촌자이엘라점,서대문구,37.55686513,126.9424955,0,1
무심,마포구,37.56132504,126.9262505,0,1
햄튼커피,송파구,37.51645523,127.0984774,0,1
타이거커피,금천구,37.47723362,126.8810545,0,1
포이어로스터스,강서구,37.55963381,126.8320188,0,1
메가엠지씨커피가산어반워크점,금천구,37.47998772,126.8781219,0,1
메가엠지씨커피금천구립시흥도서관점,금천구,37.4490783,126.9136581,0,4
트롬바커피,강남구,37.51522702,127.0430846,0,1
코코커피앤샌드위치,동대문구,37.57774202,127.031381,0,2
베러굿,강북구,37.61869383,127.0238545,0,2
감성커피마곡역점,강서구,37.55863083,126.8238609,0,2
신상,마포구,37.56186786,126.9042471,0,2
메가엠지씨커피신림역점,관악구,37.48289478,126.9295499,0,1
컴포즈커피,강서구,37.56892501,126.8271193,0,2
엔제리너스동신,서대문구,37.58169352,126.9365667,0,4
메가엠지씨커피역삼와이즈플레이스점,강남구,37.49173236,127.0318538,0,0
요커강동,강동구,37.52720441,127.1266158,0,4
비손앤베라,마포구,37.55564944,126.9273538,0,3
카페그레이스,서대문구,37.59374412,126.9452074,0,4
힐링사랑방,도봉구,37.6659383,127.0362011,0,4
토리스낵,성북구,37.59277314,127.0195548,0,1
젤라쿠키,광진구,37.5444558,127.0904009,0,4
카페다올,강북구,37.66240253,127.0106082,0,2
커피나인,서초구,37.49346558,127.015458,0,1
써스포,은평구,37.61362071,126.9158694,0,2
앤투케이,성동구,37.5409725,127.0554442,0,1
컴포트존,강남구,37.49572237,127.0368538,0,0
이디야커피창신,종로구,37.5757269,127.0158372,0,2
헨리워튼,중랑구,37.5926568,127.0810951,0,4
몽슈슈,강남구,37.49413829,127.0309502,0,0
키프키프나인,마포구,37.55519437,126.9078772,0,1
엘엘디이,광진구,37.56246717,127.0771009,0,4
카페이에르,구로구,37.49939899,126.8910051,0,4
투썸플레이스강서,강서구,37.55483933,126.8512915,0,4
더카페,송파구,37.50203106,127.1259739,0,2
푸른카페,구로구,37.48196429,126.8236679,0,4
나스커피,마포구,37.53971094,126.9442286,0,1
디디카페,동대문구,37.59197872,127.0536138,0,1
노이즈브레이크,양천구,37.51531681,126.8623079,0,2
메가엠지씨커피압구정현대점,강남구,37.52799809,127.0307379,0,1
매머드익스프레스서강대점,마포구,37.55147741,126.9430202,0,2
카페꽃날,노원구,37.61873123,127.067078,0,2
언노운코드,동대문구,37.58685939,127.0338644,0,2
포트캔커피노원은행,노원구,37.64923256,127.0769752,0,4
너드빈,강동구,37.56126263,127.1563045,0,4
테라피,동작구,37.48790676,126.9069423,0,4
메가엠지씨커피대치,강남구,37.50505859,127.0553385,0,1
체크잇아웃,영등포구,37.52667213,126.8907392,0,2
그로반,관악구,37.48046245,126.9476418,0,1
영동다방,강남구,37.50922259,127.0247697,0,1
메가엠지씨커피공릉,노원구,37.62244487,127.0790885,0,4
필인유,종로구,37.57536455,126.9733293,0,1
트인스,금천구,37.46469361,126.9030261,0,4
카페봄봄가산SK,금천구,37.48076519,126.8806758,0,1
카페마당,중구,37.56562587,126.97863,0,3
뵈르앤코,송파구,37.50357954,127.1091254,0,1
7773커피,동대문구,37.5689076,127.0649279,0,4
달곰헬씨,관악구,37.48665868,126.941837,0,2
폴커피,관악구,37.48197308,126.9121166,0,4
킹고커피,강동구,37.56544694,127.1602748,0,4
컴포즈커피관악당곡점,관악구,37.4900383,126.9271121,0,1
메가엠지씨커피,송파구,37.50680563,127.1085872,0,1
따우전드,성동구,37.54464186,127.0503096,0,1
셀렉티드닉스,강남구,37.4961926,127.0309058,0,3
작은따옴표,관악구,37.48319092,126.927571,0,1
와플러버,동작구,37.50514358,126.9537319,0,4
카페동네내,강서구,37.55286533,126.8306193,0,4
코스,용산구,37.53513455,126.9713523,0,2
백두강산,중구,37.56310466,126.9907415,0,3
어블리,관악구,37.48056092,126.9462172,0,2
빽다방대림역점,영등포구,37.49333264,126.8982171,0,2
카페타셴남부,서초구,37.48599575,127.0187241,0,1
시나본,마포구,37.54633917,126.9226894,0,1
카페66,관악구,37.46342634,126.9191916,0,4
카카오리코,동작구,37.48867305,126.9074841,0,4
떠기다방,강남구,37.51743536,127.0406086,0,1
카페아노츠,성북구,37.61054517,127.0597769,0,2
컴포즈커피공릉경춘선숲길점,노원구,37.62707727,127.0770883,0,2
메가엠지씨커피안암,동대문구,37.58280594,127.0301151,0,2
메가엠지씨커피청량리롯데,동대문구,37.57926016,127.0453517,0,1
에치엠푸드종로,종로구,37.57645301,126.9664573,0,4
런치백,동대문구,37.5782205,127.0275774,0,2
솔리드웍스,성북구,37.58604029,127.0309543,0,2
플러스82관악남부점,관악구,37.46615836,126.9372523,0,4
벤티프레소타임스퀘어B점,영등포구,37.51723191,126.903716,0,1
메가엠지씨커피금천박미,금천구,37.44737609,126.9029467,0,4
하하모먼트,관악구,37.47424338,126.9666726,0,2
빙동댕,강남구,37.49415606,127.0318888,0,0
카페게이트,양천구,37.51818905,126.8461269,0,4
10스퀘어남산,중구,37.55662458,126.9768217,0,1
비틀쥬스,동작구,37.506038,126.9604154,0,2
에스터스명보아트홀점,중구,37.5647086,126.9932088,0,1
디빈라운지,영등포구,37.51539513,126.8946467,0,2
타래퀸,성북구,37.59815786,127.0337563,0,4
컴포즈커피암사역점,강동구,37.54978233,127.1276612,0,2
바나다커피신림,관악구,37.47958709,126.9279137,0,2
살라아띠,중구,37.56081221,126.96823,0,1
메가엠지씨커피선유도역점,영등포구,37.537784,126.8935064,0,2
매머드커피방이,송파구,37.51364484,127.1079411,0,1
카페무솔트,성북구,37.59125034,127.0203017,0,1
카페옐로우윈도우,강북구,37.65390607,127.0125675,0,2
에이프리카페,강동구,37.53653903,127.1263827,0,1
숨과쉼,구로구,37.48875867,126.8576529,0,4
쉼표,동작구,37.48507656,126.9802811,0,1
커피기업공덕경의선숲길점,마포구,37.54504645,126.9477099,0,1
디저트39마포월드컵북로점,마포구,37.56308279,126.9141153,0,4
메가엠지씨커피구청점,동대문구,37.57582076,127.0386139,0,2
메가엠지씨커피광진자양뚝섬로점,광진구,37.53152519,127.079626,0,4
시소,성북구,37.58387988,127.0221678,0,2
왕큰커피,송파구,37.48455538,127.1223151,0,1
하우스오브바이닐,마포구,37.55465007,126.9032491,0,4
가비엔누리,용산구,37.53431133,126.9599706,0,4
감성커피마포성산점,마포구,37.56735821,126.9083829,0,4
컴포즈커피숙명여대점,용산구,37.54494494,126.9657472,0,4
바나타이거,송파구,37.50891865,127.0801901,0,1
미오앤나나,중구,37.56043773,126.99107,0,1
로우텐션,서초구,37.47887823,126.9843415,0,1
비긴,노원구,37.63282467,127.0435829,0,4
잠시,용산구,37.54875747,126.9705889,0,2
트리도로스터리,성북구,37.59451219,127.0187287,0,1
매머드커피에이스하이앤드6차점,금천구,37.47599523,126.8861326,0,1
헤븐카페,금천구,37.47123552,126.9037185,0,4
모리에프앤씨,중구,37.55962496,126.9771377,0,3
클로버,마포구,37.54911914,126.9166322,0,3
피카디리갤러리카페,종로구,37.57102445,126.9912272,0,3
올리브나무,서초구,37.48358982,127.0201934,0,2
컴포즈커피강남포이점,강남구,37.4789419,127.0472582,0,4
시로,서초구,37.48527561,127.0138847,0,1
카페종로1971,종로구,37.57380878,127.0040639,0,1
메가엠지씨커피논현동현점,강남구,37.52184235,127.0373191,0,1
나래카페,종로구,37.57626505,126.9711894,0,1
에그파일즈,강남구,37.50085879,127.0576537,0,1
포트캔커피,광진구,37.53793402,127.0884809,0,2
우지커피강동성심,강동구,37.5368714,127.1354122,0,1
샌드김,양천구,37.52357156,126.8419755,0,4
컴포즈커피오목교,양천구,37.52258543,126.8763671,0,2
홍카페,마포구,37.54659864,126.9345822,0,2
베이크가든,동작구,37.48377897,126.97949,0,1
메가엠지씨커피강동보훈,강동구,37.52925802,127.1429897,0,4
메머드익스프레스신사가로수길점,강남구,37.51824185,127.0237094,0,1
말통커피앤베이글,마포구,37.54975772,126.9150472,0,3
택지처,중구,37.56311103,126.9733902,0,1
카페레브,동대문구,37.59097322,127.0644149,0,4
카페봄봄가산그레이트밸리점,금천구,37.47951048,126.8875066,0,1
버라이어티,성북구,37.58291578,127.0223713,0,2
백억커피망우점,중랑구,37.59821434,127.0952672,0,2
엘림카페,송파구,37.4945558,127.1314119,0,2
코무,성북구,37.58639384,127.0211042,0,2
이공커피구로,구로구,37.49009254,126.8920363,0,2
컴포즈커피동작남성점,동작구,37.48559651,126.9681827,0,2
커피스테이션,양천구,37.51884475,126.8445758,0,4
메가엠지씨커피길음뉴타운점,성북구,37.6050442,127.0220155,0,2
퐁치커피익스프레스,양천구,37.52230394,126.8440709,0,4
메가엠지씨커피개포동역점,강남구,37.4886538,127.067753,0,2
구슬스,마포구,37.55590057,126.9254975,0,3
몽트,중구,37.55675283,126.993798,0,4
커피오스coffeos1997,강남구,37.5051559,127.0590481,0,0
브리트레소,종로구,37.5838368,127.0051966,0,1
퍼블릭맨션,양천구,37.54353649,126.8625955,0,4
오페라빈노량진점,동작구,37.51235475,126.9405842,0,1
컴포즈커피역삼,강남구,37.4991798,127.0439575,0,1
컴포즈커피압구정스마일점,강남구,37.52816715,127.038069,0,1
커피에반하다노원,노원구,37.64676577,127.0739926,0,4
공중정원,종로구,37.579553,126.9685503,0,4
솔방울2,종로구,37.57406985,126.9917929,0,1
오마이왕국점,마포구,37.55314127,126.922026,0,3
매머드익스프레스등촌역점,양천구,37.54856021,126.8671015,0,2
티브커피하우스,마포구,37.56514433,126.9247752,0,4
이디야커피가락,송파구,37.49834236,127.1207883,0,2
램커피,서초구,37.49456249,127.0280216,0,3
메가엠지씨커피양재말죽,서초구,37.48355833,127.0382159,0,1
삼겹살꼬치,중구,37.56341012,126.9828864,0,3
커피타임,양천구,37.53407481,126.8694918,0,4
카페일분,노원구,37.66694937,127.0545177,0,2
컴포즈커피응암시장교차로점,은평구,37.5942238,126.9178502,0,4
빽다방도봉,도봉구,37.66802474,127.0470718,0,2
컴포즈커피,구로구,37.48654627,126.8961571,0,1
플레이온보드게임카페충무로점,중구,37.56162734,126.9968535,0,1
장마가시작될때,용산구,37.53927332,126.9916722,0,4
에이닐,마포구,37.55355612,126.9378694,0,1
도도한댕댕,동대문구,37.5680105,127.0574112,0,2
해담이엔티비온아넥스,마포구,37.55850154,126.9210244,0,3
빽다방창동역점,도봉구,37.65350866,127.0501563,0,2
브랜드21,마포구,37.54889952,126.9630748,0,4
공차고덕역점,강동구,37.55274983,127.1550758,0,2
모코커피,동작구,37.5031288,126.9253125,0,2
1달러커피,광진구,37.53349108,127.0770598,0,4
커피도있다,영등포구,37.52538636,126.9041807,0,2
히크엣눙크,서초구,37.48256417,127.0072134,0,4
마노아,강동구,37.52625955,127.1337074,0,2
카페일분상도터널점,동작구,37.50718798,126.9515365,0,4
보리원,강남구,37.4886538,127.067753,0,2
고연당,강동구,37.53487294,127.1256671,0,1
메가엠지씨커피홍제인왕,서대문구,37.58460947,126.9483275,0,2
펠어커피,강동구,37.53647519,127.1270954,0,1
둥지,서초구,37.50960201,127.0194087,0,1
더벤티성수아이에스점,성동구,37.54807136,127.0575656,0,2
데스칸소,마포구,37.56059497,126.9258211,0,3
트레이드오브하츠,서대문구,37.57039158,126.9304071,0,4
투썸플레이스강서,강서구,37.56155329,126.8387375,0,1
메가엠지씨커피정릉,성북구,37.61049714,127.0050173,0,2
카페눅눅,강서구,37.56887261,126.8411214,0,2
펠어커피초코방이역점,송파구,37.50946542,127.1249685,0,2
어브리지커피,마포구,37.56099509,126.9177848,0,4
카페무히,동작구,37.48072464,126.9799657,0,1
오십일히비,성북구,37.58107772,127.0225519,0,4
이피1.커피,은평구,37.60519981,126.9206919,0,2
트렌차이즈,송파구,37.50099515,127.0970887,0,2
스트렝스커피,마포구,37.5570735,126.9029404,0,4
스윗글로우,중랑구,37.58924212,127.0809782,0,4
고망고종로2가점,종로구,37.56944742,126.9879674,0,3
컴포즈커피용산원효로점,용산구,37.53481547,126.9587597,0,4
티하우스다茶드림,도봉구,37.65144714,127.0459055,0,2
북아현마을북카페,서대문구,37.55947519,126.9570371,0,2
노워리즈,성동구,37.56498592,127.0513986,0,2
카우치소셜,중구,37.56276237,126.9919752,0,1
차담,성북구,37.61029001,126.9985277,0,4
마쿠렌,송파구,37.48476656,127.1184373,0,1
더소가서촌,종로구,37.57995851,126.9687879,0,4
산미,은평구,37.61851454,126.917948,0,1
매머드익스프레스면목,중랑구,37.57668938,127.0837041,0,2
메가엠지씨커피등촌성당점,강서구,37.55990454,126.8455318,0,4
올루,마포구,37.56516109,126.9228171,0,4
올드너티커피로스터스,성동구,37.5496766,127.0544661,0,4
몽중,강동구,37.53898048,127.1266244,0,1
만리동커피,성북구,37.59091774,127.0151385,0,1
메가엠지씨커피마포,마포구,37.56120187,126.9051648,0,2
애프터레스트,관악구,37.47293726,126.9679507,0,4
라헬의부엌,강남구,37.50968192,127.0256068,0,1
플랫폼:달,마포구,37.56045311,126.9158274,0,4
매머드익스프레스삼성,강남구,37.51272799,127.0512383,0,2
블루샥문정,송파구,37.4839522,127.1218393,0,1
카페808,강남구,37.50433908,127.0250621,0,0
커피무카24목3동점,양천구,37.54743212,126.865474,0,2
풍경꽃,은평구,37.64189917,126.9395634,0,4
프리미엄생과일,강남구,37.51761329,127.0467396,0,2
푸룻푸룻생과일&화채,강남구,37.51761329,127.0467396,0,2
에코카페,중구,37.56591612,126.9983814,0,1
보울리,마포구,37.55377038,126.9073584,0,1
