상호명,브랜드,is_starbucks,위도,경도,시군구명,도로명주소,dist_nearest_subway,num_subway_500m,nearest_subway_ridership,num_bus_stops_300m,subway_morning_peak_500m,subway_lunch_peak_500m,subway_evening_peak_500m,num_restaurants_500m,num_retail_500m,num_convenience_500m,independent_cafe_count_500m,low_price_cafe_count_500m,other_franchise_cafe_count_500m,dist_nearest_starbucks,avg_income,num_offices,living_population,land_price
을지로2가,스타벅스,1,37.566347,126.988066,중구,서울특별시 중구 삼일대로 358 (을지로2가),0.3578,2,75384.0,13,1132227.0,578149.0,1724293.0,1452,659,72,197,11,24,0.132303,3733600.0,120704.0,38841.0,26360008.0
신세계본점6F,스타벅스,1,37.560381,126.980758,중구,서울특별시 중구 퇴계로 77 (충무로1가),0.3035,2,58760.0,12,1001502.0,1015256.0,2032473.0,896,2886,52,159,8,10,0.101069,4442451.0,69985.0,26810.0,59244720.0
서울중앙우체국,스타벅스,1,37.561678,126.982117,중구,서울특별시 중구 소공로 70 (충무로 1가) 서울 중앙 우체국,0.3787,3,83493.0,12,1647533.0,1364628.0,3055143.0,1042,2632,62,173,8,16,0.105895,3733600.0,120704.0,38841.0,10314778.0
한국프레스센터,스타벅스,1,37.56724756,126.9780494,중구,서울특별시 중구 세종대로 124 (태평로1가),0.3294,3,101816.0,19,2467544.0,1229092.0,3644097.0,879,730,45,139,8,12,0.090584,3733600.0,120704.0,38841.0,22195783.0
명동중앙로,스타벅스,1,37.5637485,126.9857723,중구,서울특별시 중구 명동길 60 (명동 2가),0.3107,2,83493.0,6,955427.0,679258.0,1817616.0,1113,1397,68,206,11,15,0.186883,3733600.0,120704.0,38841.0,10314778.0
약수역,스타벅스,1,37.555437,127.0107253,중구,서울특별시 중구 다산로 129 (신당동),0.1,1,32540.0,9,218584.0,141711.0,344023.0,341,270,22,47,4,2,0.223706,2679845.0,5877.0,14273.0,4891229.0
중구저동,스타벅스,1,37.5643686,126.9903382,중구,서울특별시 중구 수표로 34 (저동2가),0.2834,2,75384.0,9,895423.0,471064.0,1339028.0,1237,602,67,166,7,15,0.174121,3082514.0,17430.0,15867.0,14705265.0
명동길,스타벅스,1,37.5620695,126.9858669,중구,서울특별시 중구 명동10길 41,0.1267,1,83493.0,5,309396.0,329886.0,794946.0,922,1440,59,180,9,15,0.147745,3733600.0,120704.0,38841.0,10314778.0
서소문로,스타벅스,1,37.563006,126.974546,중구,서울특별시 중구 서소문로 120 (서소문동) 대한빌딩,0.2367,1,101816.0,12,757374.0,352195.0,1038088.0,735,1336,44,127,3,15,0.108689,5380521.0,92258.0,25000.0,15987769.0
신당역,스타벅스,1,37.5654034,127.0143524,중구,"서울특별시 중구 퇴계로 385, 1층 (흥인동)",0.3157,1,49516.0,4,585090.0,525608.0,1249713.0,650,740,38,74,4,4,0.188538,2816850.0,4203.0,19423.0,8511033.0
명동메트로,스타벅스,1,37.565118,126.983681,중구,서울특별시 중구 명동9가길 14 (을지로1가) 메트로호텔,0.1368,1,104707.0,12,646031.0,349372.0,1022670.0,1123,1241,68,194,12,19,0.075488,3733600.0,120704.0,38841.0,28041364.0
숭례문,스타벅스,1,37.55874473,126.9730952,중구,"서울특별시 중구 세종대로 17, 그레이츠 숭례 1층 (남대문로5가)",0.3399,3,238671.0,14,1414030.0,1203186.0,2465167.0,647,1339,49,121,5,12,0.123662,4442451.0,69985.0,26810.0,12052016.0
순화동더샵,스타벅스,1,37.56006304,126.9718153,중구,"서울특별시 중구 칠패로 27, 1층 (순화동)",0.4966,1,238671.0,12,721924.0,517816.0,1227640.0,674,531,46,131,3,16,0.098363,5380521.0,92258.0,25000.0,8397932.0
환구단,스타벅스,1,37.56448621,126.9791623,중구,서울특별시 중구 소공로 112 (소공동),0.2574,2,101816.0,17,1403405.0,701567.0,2060758.0,1079,1752,64,180,11,17,0.163098,5380521.0,92258.0,25000.0,25092037.0
무교동,스타벅스,1,37.56792802,126.9792066,중구,서울특별시 중구 무교로 21 (무교동) 코오롱빌딩 1층,0.3684,4,104707.0,23,2606832.0,1363635.0,3985258.0,1036,775,51,184,6,16,0.079479,3733600.0,120704.0,38841.0,29066377.0
문화일보,스타벅스,1,37.56712291,126.9686642,중구,서울특별시 중구 새문안로 22 (충정로1가) 문화일보,0.2331,1,37452.0,14,316228.0,124373.0,366655.0,465,158,26,72,6,7,0.125466,5380521.0,92258.0,25000.0,10091904.0
태평로,스타벅스,1,37.56248285,126.9767928,중구,"서울특별시 중구 세종대로 72, 대영빌딩 1층 (태평로2가)",0.2459,2,101816.0,19,1449480.0,1037565.0,2275615.0,848,2274,57,153,7,15,0.084363,5380521.0,92258.0,25000.0,24731697.0
퍼시픽타워,스타벅스,1,37.56132157,126.9730264,중구,"서울특별시 중구 세종대로9길 41, 퍼시픽타워 1층 (서소문동)",0.4667,1,101816.0,13,453531.0,177639.0,579507.0,832,1164,52,142,5,17,0.073249,5380521.0,92258.0,25000.0,15987769.0
남산단암,스타벅스,1,37.55853622,126.9754585,중구,"서울특별시 중구 소월로 10, 단암빌딩 (남대문로5가)",0.2457,2,58760.0,18,1414030.0,1203186.0,2465167.0,722,1679,47,129,3,15,0.114628,4442451.0,69985.0,26810.0,12052016.0
황학캐슬,스타벅스,1,37.5714,127.0231,중구,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아,0.4815,1,42383.0,6,44596.0,43738.0,81102.0,441,701,34,41,5,5,0.426202,3247840.0,796.0,11918.0,6710200.0
을지로삼화타워,스타벅스,1,37.566902,126.984707,중구,서울특별시 중구 을지로5길 16 (을지로2가) 1층,0.2089,2,104707.0,8,1180746.0,644299.0,1881218.0,1378,1068,79,211,10,26,0.132301,3733600.0,120704.0,38841.0,26360008.0
소공로,스타벅스,1,37.563883,126.980849,중구,"서울특별시 중구 남대문로7길 19, 삼영빌딩 1층 일부 (소공동)",0.2837,2,104707.0,14,1403405.0,701567.0,2060758.0,1132,1976,62,190,11,17,0.163098,5380521.0,92258.0,25000.0,25092037.0
을지로한국빌딩,스타벅스,1,37.565722,126.98329,중구,"서울특별시 중구 을지로 50, 1층 (을지로 2가)",0.0675,2,104707.0,14,1180746.0,644299.0,1881218.0,1173,1132,71,193,11,18,0.075488,3733600.0,120704.0,38841.0,10314778.0
시청,스타벅스,1,37.56629,126.979808,중구,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)",0.2496,2,104707.0,15,1403405.0,701567.0,2060758.0,991,856,56,170,10,15,0.121927,3733600.0,120704.0,38841.0,28041364.0
명동역,스타벅스,1,37.56086222,126.9831054,중구,"서울특별시 중구 퇴계로 101, 건물 전체 (충무로 1가)",0.2841,1,83493.0,12,309396.0,329886.0,794946.0,876,2378,54,156,7,13,0.075051,3733600.0,120704.0,38841.0,10314778.0
장충라운지R,스타벅스,1,37.56103691,127.0073347,중구,서울특별시 중구 장충단로4길 25 (장충동1가),0.2684,2,26274.0,3,617434.0,465335.0,1230232.0,357,289,31,53,1,3,0.18084,2895026.0,4450.0,10800.0,6258636.0
충무로,스타벅스,1,37.56149598,126.9928231,중구,서울특별시 중구 충무로 3 (필동1가),0.1122,1,66226.0,7,409227.0,242287.0,637405.0,1028,448,46,145,4,10,0.387301,3033044.0,16151.0,13984.0,9082964.0
이마트타워,스타벅스,1,37.56074346,126.9725284,중구,서울특별시 중구 세종대로7길 37 (순화동) 1층,0.5444,0,101816.0,11,453531.0,177639.0,579507.0,772,1118,49,139,5,16,0.077841,5380521.0,92258.0,25000.0,8397932.0
동호로,스타벅스,1,37.5534784,127.0113052,중구,서울특별시 중구 동호로 171 (신당동),0.1424,1,32540.0,12,218584.0,141711.0,344023.0,307,228,16,40,3,2,0.223706,3894878.0,13696.0,13256.0,4891229.0
무교로,스타벅스,1,37.56722072,126.9790766,중구,서울특별시 중구 무교로 15 (무교동),0.3398,3,104707.0,19,1542693.0,836110.0,2401919.0,959,841,53,162,9,14,0.079479,3733600.0,120704.0,38841.0,29066377.0
청계크리스탈스퀘어,스타벅스,1,37.5679,126.98933,중구,서울특별시 중구 청계천로 106 (수표동),0.2918,2,75384.0,13,814520.0,697393.0,1599388.0,1324,893,70,172,9,20,0.205504,3733600.0,120704.0,38841.0,18610756.0
그랜드센트럴,스타벅스,1,37.5581293,126.9742637,중구,서울특별시 중구 세종대로 14 (남대문로5가),0.2946,3,238671.0,14,1414030.0,1203186.0,2465167.0,628,1612,43,120,4,12,0.114628,4442451.0,69985.0,26810.0,12052016.0
세종대로,스타벅스,1,37.568678,126.976493,중구,서울특별시 중구 세종대로 135-5 (태평로1가),0.3221,2,68425.0,18,1426086.0,719336.0,2104040.0,893,319,34,151,6,11,0.185739,3733600.0,120704.0,38841.0,22195783.0
시청역11번출구,스타벅스,1,37.56377593,126.9753057,중구,서울특별시 중구 서소문로 129 (서소문동),0.1281,1,101816.0,13,757374.0,352195.0,1038088.0,717,1182,47,122,3,13,0.108689,5380521.0,92258.0,25000.0,15987769.0
동대문디자인플라자,스타벅스,1,37.5675,127.0094,중구,서울특별시 중구 을지로 281 (을지로7가) 디자인장터,0.3149,2,80689.0,11,1126775.0,1106568.0,2512928.0,608,1784,37,92,6,13,0.185605,3229604.0,52971.0,23918.0,8197090.0
우리은행본점B1F,스타벅스,1,37.55958973,126.9817781,중구,서울특별시 중구 소공로 51 (회현동1가),0.3335,2,58760.0,8,1001502.0,1015256.0,2032473.0,779,2494,48,149,8,8,0.093695,4442451.0,69985.0,26810.0,10190887.0
별다방,스타벅스,1,37.5602013,126.9829327,중구,서울특별시 중구 퇴계로 100 (회현동2가),0.3116,2,83493.0,9,1001502.0,1015256.0,2032473.0,743,2172,46,142,6,11,0.075051,3733600.0,120704.0,38841.0,6878581.0
동대문역사문화공원역,스타벅스,1,37.56487791,127.0079392,중구,서울특별시 중구 퇴계로 325-9 (광희동2가),0.0533,1,80689.0,13,782816.0,686061.0,1768400.0,545,1349,43,72,3,8,0.071788,3229604.0,52971.0,23918.0,6188113.0
포포인츠명동,스타벅스,1,37.5657211,126.9893426,중구,서울특별시 중구 삼일대로10길 36 (저동2가),0.2594,1,75384.0,10,486196.0,228777.0,701623.0,1385,622,70,192,7,20,0.132303,3082514.0,17430.0,15867.0,14705265.0
한국은행교차로,스타벅스,1,37.562263,126.981169,중구,서울특별시 중구 남대문로 55 (남대문로2가),0.4362,3,104707.0,15,1647533.0,1364628.0,3055143.0,1075,2649,57,186,10,17,0.105895,5380521.0,92258.0,25000.0,33908039.0
명동남산,스타벅스,1,37.560809,126.986397,중구,서울특별시 중구 퇴계로 132 (남산동3가),0.021,1,83493.0,6,309396.0,329886.0,794946.0,727,1098,42,141,7,10,0.147745,3733600.0,120704.0,38841.0,6543534.0
명일역,스타벅스,1,37.55255452,127.1438858,강동구,서울특별시 강동구 양재대로 1647 (명일동),0.1321,1,16926.0,15,112400.0,70676.0,169561.0,282,317,13,38,4,2,0.81478,3540203.0,3986.0,23836.0,5289178.0
강동구청DT,스타벅스,1,37.52938777,127.1238477,강동구,서울특별시 강동구 성내로 32 (성내동),0.313,1,21390.0,5,161202.0,77801.0,207586.0,301,205,18,64,2,2,0.718558,3438376.0,13187.0,22293.0,5110333.0
강동암사DT,스타벅스,1,37.55507323,127.1299223,강동구,서울특별시 강동구 고덕로 43 (암사동),0.5794,0,30971.0,10,0.0,0.0,0.0,187,218,14,22,1,1,0.450975,4470889.0,2354.0,16870.0,3433797.0
굽은다리역,스타벅스,1,37.54526204,127.1429835,강동구,"서울특별시 강동구 양재대로 1568 (명일동, 원일타워)",0.0265,1,19582.0,8,266798.0,159000.0,374420.0,325,290,23,44,4,5,0.771373,3540203.0,3986.0,23836.0,4265358.0
강동역,스타벅스,1,37.536047,127.133086,강동구,"서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔)",0.0598,1,36791.0,9,271195.0,138585.0,346849.0,575,317,40,48,3,9,0.395381,3165328.0,1173.0,27794.0,4265358.0
둔촌동,스타벅스,1,37.52264171,127.1339866,강동구,서울특별시 강동구 양재대로 1303 (성내동) 평원빌딩,0.4825,1,9025.0,5,24225.0,11057.0,32619.0,241,128,12,28,0,5,0.498595,2897346.0,3676.0,28142.0,5110333.0
천호이마트,스타벅스,1,37.53898428,127.125179,강동구,서울특별시 강동구 천호대로 1015-14 (천호동) 이마트별관,0.1805,1,81348.0,17,870372.0,693607.0,1780017.0,656,804,39,72,6,13,0.16493,2749741.0,2893.0,44990.0,5072899.0
길동역,스타벅스,1,37.53870167,127.1401395,강동구,서울특별시 강동구 양재대로 1487 (길동),0.1009,1,18368.0,6,104191.0,69159.0,163934.0,612,390,29,43,4,9,0.519225,2840603.0,9734.0,60649.0,5035104.0
상일동,스타벅스,1,37.55094836,127.1740954,강동구,"서울특별시 강동구 상일로10길 36, 1~2층 (상일동)",0.7452,0,12020.0,10,0.0,0.0,0.0,181,64,9,26,0,1,0.727524,3690212.0,1291.0,42353.0,2948134.0
명일이마트,스타벅스,1,37.55417877,127.1561341,강동구,서울특별시 강동구 동남로75길 5 (명일동) 명일이마트별관주차장,0.1974,1,20533.0,8,120198.0,82228.0,187236.0,143,125,16,26,2,1,1.094737,4514278.0,2834.0,15404.0,5289178.0
상일동역,스타벅스,1,37.55756654,127.1707636,강동구,"서울특별시 강동구 고덕로 399 (고덕동, 고덕센트럴푸르지오)",0.3948,2,28363.0,11,273261.0,122362.0,335838.0,123,99,10,20,1,2,0.242369,2465499.0,1176.0,22301.0,4265358.0
천호사거리,스타벅스,1,37.539702,127.123542,강동구,서울특별시 강동구 올림픽로 651 (천호동),0.1492,1,81348.0,8,870372.0,693607.0,1780017.0,595,768,34,62,6,11,0.16493,2749741.0,2893.0,44990.0,5072899.0
강동그란츠,스타벅스,1,37.536825,127.12861,강동구,"서울특별시 강동구 천호대로 1050 (성내동) 근생 1-6, 1-7",0.3597,1,36791.0,11,752096.0,438589.0,1165921.0,690,737,41,74,5,12,0.38622,2994960.0,1512.0,26047.0,5110333.0
강일역,스타벅스,1,37.55747469,127.1735107,강동구,"서울특별시 강동구 고덕로 429 (강일동), 1층",0.2133,1,12020.0,7,73131.0,36788.0,94994.0,116,94,8,20,1,2,0.242369,3073250.0,143.0,49255.0,1173903.0
올림픽공원북2문,스타벅스,1,37.5241832,127.1286775,강동구,서울특별시 강동구 강동대로 199 (성내동),0.7787,0,26985.0,3,0.0,0.0,0.0,265,139,11,43,1,1,0.498595,3438376.0,13187.0,22293.0,5110333.0
둔촌포레온스테이션5,스타벅스,1,37.52670891,127.1366722,강동구,"서울특별시 강동구 양재대로 1360 (둔촌동) 포레온스테이션5 1063, 1064",0.1257,1,26985.0,11,139782.0,82189.0,213252.0,409,306,25,34,4,4,0.510514,3596734.0,1103.0,27643.0,3153392.0
암사역,스타벅스,1,37.55128202,127.1281051,강동구,서울특별시 강동구 올림픽로 786 (암사동),0.1285,1,30971.0,11,267361.0,121499.0,318789.0,388,344,23,47,3,3,0.450975,2852157.0,3050.0,28663.0,3433797.0
이케아강동,스타벅스,1,37.56626153,127.1575311,강동구,서울특별시 강동구 고덕비즈밸리로 51 (고덕동),1.2867,0,20533.0,9,0.0,0.0,0.0,75,54,5,20,3,1,1.349175,2465499.0,1176.0,22301.0,2773849.0
강동강일,스타벅스,1,37.57219484,127.17494,강동구,서울특별시 강동구 아리수로93나길 54 (강일동),1.6374,0,12020.0,6,0.0,0.0,0.0,33,42,8,7,1,1,1.641649,3073250.0,143.0,49255.0,1173903.0
천호대로길동,스타벅스,1,37.534651,127.13721,강동구,서울특별시 강동구 천호대로 1131 거산 유팰리스,0.4282,2,18368.0,9,375386.0,207744.0,510783.0,666,336,41,62,4,9,0.395381,2840603.0,9734.0,60649.0,4265358.0
구로디지털타워,스타벅스,1,37.48347219,126.8968567,구로구,서울특별시 구로구 디지털로32길 30 (구로동),0.4478,1,111148.0,17,925898.0,372176.0,1182563.0,785,472,51,104,9,16,0.180752,2888444.0,62687.0,41404.0,3285041.0
오류동역,스타벅스,1,37.4962155,126.8448614,구로구,서울특별시 구로구 경인로 216 (오류동),0.193,1,22735.0,4,157435.0,92748.0,218661.0,274,228,23,20,3,2,1.227637,2574851.0,3372.0,18820.0,2727021.0
구로디지털로,스타벅스,1,37.48569917,126.8959915,구로구,"서울특별시 구로구 디지털로33길 11, 에이스테크노8차 1층 (구로동)",0.4797,1,111148.0,13,925898.0,372176.0,1182563.0,643,400,40,91,6,14,0.20614,2888444.0,62687.0,41404.0,3285041.0
구로에이스,스타벅스,1,37.48423377,126.8945605,구로구,"서울특별시 구로구 디지털로 285, 에이스트윈타워1차 103호 (구로동)",0.6144,0,111148.0,10,0.0,0.0,0.0,613,412,45,102,8,14,0.20614,2888444.0,62687.0,41404.0,3285041.0
구로하이엔드,스타벅스,1,37.481618,126.893136,구로구,"서울특별시 구로구 디지털로26길 5, 에이스하이엔드타워1차 103호 (구로동)",0.7165,0,29924.0,14,0.0,0.0,0.0,564,356,47,75,7,6,0.316858,2888444.0,62687.0,41404.0,3285041.0
포포인츠구로,스타벅스,1,37.4831293,126.8988591,구로구,"서울특별시 구로구 디지털로32길 72, 포포인츠바이쉐라톤 구로 1층 (구로동)",0.3267,1,111148.0,15,925898.0,372176.0,1182563.0,721,372,45,88,7,15,0.180752,2888444.0,62687.0,41404.0,3285041.0
신도림센터포인트,스타벅스,1,37.50774169,126.8903511,구로구,"서울특별시 구로구 새말로 97 (구로동)신도림센터포인트웨스트 지하1층 오01호, 오02호",0.1428,1,105796.0,7,686735.0,461979.0,1205158.0,451,619,19,52,3,5,0.513382,3213284.0,12925.0,32321.0,3285041.0
구로고척,스타벅스,1,37.49706,126.86315,구로구,서울특별시 구로구 경인로 387 (고척동),0.411,1,45682.0,5,301677.0,174274.0,448098.0,160,168,14,17,4,2,0.501436,2972418.0,2091.0,23720.0,2872122.0
구로NC,스타벅스,1,37.501219,126.882798,구로구,서울특별시 구로구 구로중앙로 152 (구로동) 구로NC,0.2153,1,34901.0,12,265574.0,148215.0,390148.0,273,269,20,29,1,4,0.647917,3213284.0,12925.0,32321.0,3285041.0
구로오류DT,스타벅스,1,37.48812923,126.8344919,구로구,서울특별시 구로구 서해안로 2233 (오류동),0.4077,1,23084.0,10,152167.0,67899.0,183181.0,55,53,9,7,2,1,1.282751,2781178.0,1024.0,49694.0,2727021.0
구로구청,스타벅스,1,37.49395067,126.8867612,구로구,"서울특별시 구로구 가마산로 232 (구로동, 스페스큐브), B101호",0.8205,0,69204.0,9,0.0,0.0,0.0,415,423,25,32,5,3,0.880588,2453690.0,10594.0,32721.0,2964955.0
고척아이파크,스타벅스,1,37.49930563,126.8582209,구로구,"서울특별시 구로구 경인로43길 49 (고척동, 고척아이파크), 1층 D-101호",0.5395,0,45682.0,14,0.0,0.0,0.0,189,203,12,26,3,0,0.501436,2972418.0,2091.0,23720.0,2964955.0
신도림힐스테이트,스타벅스,1,37.50686003,126.8846381,구로구,서울특별시 구로구 경인로 625 (신도림동),0.4859,1,34901.0,9,265574.0,148215.0,390148.0,318,610,8,46,5,6,0.513382,4380318.0,9248.0,30804.0,3346402.0
답십리역,스타벅스,1,37.568466,127.051106,동대문구,서울특별시 동대문구 천호대로 263 (답십리동),0.2374,2,31024.0,7,260013.0,120651.0,332111.0,181,163,9,15,1,2,0.54122,3538405.0,1750.0,23207.0,3710237.0
경희대삼거리,스타벅스,1,37.591531,127.052017,동대문구,서울특별시 동대문구 회기로 141 (회기동),0.5418,0,58267.0,7,0.0,0.0,0.0,504,240,35,76,2,4,0.165542,3217279.0,51.0,17845.0,4170381.0
신설동역,스타벅스,1,37.5767228,127.0255446,동대문구,서울특별시 동대문구 왕산로 19 (신설동),0.1655,1,42383.0,10,272823.0,194529.0,425657.0,427,416,32,52,3,5,0.62986,2894254.0,18615.0,39876.0,4529708.0
회기역사거리,스타벅스,1,37.590784,127.056098,동대문구,서울특별시 동대문구 이문로 37 (회기동),0.197,1,58267.0,11,319971.0,239464.0,542803.0,590,326,48,89,3,5,0.369043,3217279.0,51.0,17845.0,4170381.0
장한평역,스타벅스,1,37.562337,127.065511,동대문구,서울특별시 동대문구 장한로 10 (장안동),0.1268,1,39601.0,7,281136.0,129637.0,379383.0,344,360,33,37,4,4,0.981948,2863708.0,10019.0,34229.0,4122950.0
경희대,스타벅스,1,37.5928812,127.0528085,동대문구,서울특별시 동대문구 경희대로 16-1 (회기동),0.5672,0,58267.0,6,0.0,0.0,0.0,517,236,38,80,2,4,0.10199,3217279.0,51.0,17845.0,4170381.0
청량리역롯데캐슬스카이,스타벅스,1,37.57924927,127.0453311,동대문구,"서울특별시 동대문구 답십리로 27 (전농동, 청량리역 롯데캐슬 SKY-L65)",0.1574,1,86041.0,10,833959.0,999507.0,1887046.0,472,630,17,43,5,6,0.320341,3070695.0,308.0,35571.0,3903644.0
경희의료원,스타벅스,1,37.5935445,127.052009,동대문구,서울특별시 동대문구 경희대로 23 (회기동),0.6689,0,58267.0,6,0.0,0.0,0.0,443,194,34,72,2,4,0.10199,3217279.0,51.0,17845.0,4170381.0
경동1960,스타벅스,1,37.5796141,127.038685,동대문구,서울특별시 동대문구 고산자로36길 3 (제기동),0.374,1,33332.0,12,176720.0,267508.0,370541.0,484,1059,17,46,5,6,0.587078,2792227.0,3687.0,30505.0,3683215.0
사이버한국외대,스타벅스,1,37.5960508,127.0607612,동대문구,서울특별시 동대문구 휘경로 6 (이문동),0.2456,1,27465.0,6,113332.0,90812.0,202821.0,323,157,29,49,5,1,0.14928,3000929.0,1106.0,34082.0,3768316.0
청량리역사,스타벅스,1,37.58056532,127.0485648,동대문구,서울특별시 동대문구 왕산로 214 (전농동) 청량리역사 Connect Place6층,0.1884,1,86041.0,13,833959.0,999507.0,1887046.0,402,488,24,46,3,3,0.320341,3070695.0,308.0,35571.0,3916944.0
답십리초교사거리,스타벅스,1,37.56825403,127.0572409,동대문구,서울특별시 동대문구 전농로 38 (답십리동),0.4336,1,31024.0,6,236442.0,110090.0,298175.0,288,310,19,25,3,6,0.54122,3049260.0,4714.0,21149.0,3710237.0
장안사거리,스타벅스,1,37.5727209,127.0700927,동대문구,서울특별시 동대문구 답십리로 267 (장안동),1.3438,0,39601.0,14,0.0,0.0,0.0,496,377,44,44,7,6,1.223217,2920490.0,5320.0,29285.0,4122950.0
외대정문,스타벅스,1,37.59532316,127.0593373,동대문구,서울특별시 동대문구 이문로 93 (이문동),0.3803,1,27465.0,12,113332.0,90812.0,202821.0,333,157,28,52,4,2,0.14928,3000929.0,1106.0,34082.0,3768316.0
서울숲역,스타벅스,1,37.54186897,127.044899,성동구,서울특별시 성동구 왕십리로 50 (성수동1가) 1층,0.1951,1,24352.0,12,124702.0,77862.0,220467.0,242,142,12,41,4,3,0.625189,3870717.0,3325.0,17018.0,7001715.0
금호역,스타벅스,1,37.5479582,127.0157635,성동구,서울특별시 성동구 동호로 99 (금호동4가),0.0127,1,15885.0,17,108589.0,63368.0,154042.0,154,105,8,17,1,3,0.587361,4442144.0,507.0,10898.0,4528730.0
뚝섬역,스타벅스,1,37.546432,127.049042,성동구,서울특별시 성동구 아차산로 42 (성수동1가),0.1697,2,50926.0,7,423418.0,222201.0,672785.0,737,445,32,126,9,4,0.373943,3263294.0,8657.0,21971.0,7001715.0
황학사거리,스타벅스,1,37.567598,127.023713,성동구,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)",0.5478,0,49516.0,10,179090.0,129476.0,315140.0,582,471,22,49,4,7,0.426202,4015131.0,3005.0,28737.0,5126694.0
성수역,스타벅스,1,37.543193,127.056943,성동구,서울특별시 성동구 성수이로 94 (성수동2가),0.177,1,115247.0,7,520775.0,242052.0,783543.0,594,496,37,101,3,9,0.195199,3358391.0,31123.0,39928.0,7351643.0
상왕십리역,스타벅스,1,37.56497576,127.0280649,성동구,서울특별시 성동구 왕십리로 382 (하왕십리동),0.133,1,28533.0,11,192641.0,99572.0,259033.0,378,245,19,53,3,6,0.481815,4015131.0,3005.0,28737.0,4326044.0
왕십리역,스타벅스,1,37.5627541,127.0339072,성동구,서울특별시 성동구 왕십리로 326 (도선동),0.3366,2,79328.0,8,722676.0,546999.0,1515407.0,632,435,33,67,2,6,0.273563,4015131.0,3005.0,28737.0,6782769.0
한양대,스타벅스,1,37.55726984,127.0421649,성동구,"서울특별시 성동구 왕십리로 225 (행당동) 1,2층",0.258,1,30634.0,15,142830.0,109353.0,221502.0,355,118,29,33,3,8,0.183782,3099614.0,438.0,24278.0,5209634.0
엔터식스,스타벅스,1,37.561863,127.037852,성동구,서울특별시 성동구 왕십리광장로 17 (행당동),0.0432,1,79328.0,13,530035.0,447427.0,1256374.0,748,364,39,68,2,11,0.271032,3900841.0,1709.0,34194.0,5209634.0
신금호역,스타벅스,1,37.55495379,127.0201108,성동구,서울특별시 성동구 금호로 158-1 (금호동1가) 1~5층 전체,0.0491,1,13027.0,19,90175.0,46998.0,124497.0,125,110,17,14,2,4,0.793386,4010011.0,1732.0,12464.0,3356781.0
뚝섬역교차로,스타벅스,1,37.54775492,127.0451424,성동구,서울특별시 성동구 아차산로 6 (성수동1가),0.2061,2,50926.0,6,423418.0,222201.0,672785.0,677,363,31,130,8,6,0.373943,3263294.0,8657.0,21971.0,7001715.0
한양대복지관,스타벅스,1,37.55635064,127.0438976,성동구,서울특별시 성동구 왕십리로 222 (사근동) 한양대학교 복지관,0.1217,1,30634.0,6,142830.0,109353.0,221502.0,216,78,18,28,1,4,0.183782,3099614.0,438.0,24278.0,2860484.0
왕십리역9번출구,스타벅스,1,37.56054272,127.0352673,성동구,서울특별시 성동구 고산자로 234 (행당동),0.2279,1,79328.0,14,530035.0,447427.0,1256374.0,741,400,35,67,3,6,0.271032,3900841.0,1709.0,34194.0,5209634.0
성수,스타벅스,1,37.54446208,127.0554133,성동구,서울특별시 성동구 아차산로 104 (성수동2가),0.0501,1,115247.0,6,520775.0,242052.0,783543.0,621,517,38,104,3,6,0.195199,3358391.0,31123.0,39928.0,7351643.0
옥수,스타벅스,1,37.5430298,127.0133661,성동구,서울특별시 성동구 독서당로 202 (옥수동),0.461,1,19157.0,27,116062.0,80825.0,200467.0,162,91,13,22,0,4,0.587361,4836487.0,3197.0,26691.0,3584533.0
성수낙낙,스타벅스,1,37.547326,127.066367,성동구,서울특별시 성동구 광나루로8길 31 (성수동2가) 성수낙낙 1층 101~107호,0.7349,0,38747.0,12,0.0,0.0,0.0,495,315,37,74,3,7,0.434728,3358391.0,31123.0,39928.0,7351643.0
효창공원앞역,스타벅스,1,37.5389661,126.9633937,용산구,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)",0.1409,1,22516.0,9,150068.0,77410.0,200198.0,380,319,24,56,3,3,0.345921,3523201.0,1419.0,9961.0,7096628.0
서울역서부,스타벅스,1,37.555165,126.968446,용산구,서울특별시 용산구 만리재로 202 (서계동),0.2575,2,238671.0,6,1090057.0,808293.0,1895128.0,312,235,19,45,3,4,0.315668,2608804.0,3226.0,22127.0,5621458.0
이태원역,스타벅스,1,37.534273,126.994789,용산구,서울특별시 용산구 이태원로 188 (이태원동),0.0491,1,26689.0,8,105121.0,108671.0,329827.0,704,645,21,71,2,2,0.643741,3682946.0,18302.0,11421.0,7963277.0
용산역써밋R,스타벅스,1,37.52743397,126.9656534,용산구,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)",0.2762,2,45926.0,10,636157.0,502887.0,1299522.0,589,396,21,103,5,7,0.171884,4948344.0,58448.0,52719.0,7096628.0
이촌,스타벅스,1,37.518605,126.977271,용산구,서울특별시 용산구 이촌로 276 (이촌동),0.5041,0,30574.0,10,235265.0,206174.0,425570.0,115,63,4,8,0,4,0.776703,5974291.0,5907.0,24975.0,7500415.0
